Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Power,Temp_diff,Tool_wear_squared
302.2,311.3,1895.5,21.9,101,0,0,0,0,0,0,False,False,True,41511.45,9.100000000000023,10201
302.2,311.3,1475.0,48.6,104,0,0,0,0,0,0,False,True,False,71685.0,9.100000000000023,10816
302.2,311.3,1389.0,46.9,106,0,0,0,0,0,0,False,True,False,65144.1,9.100000000000023,11236
302.3,311.3,1652.0,32.8,108,0,0,0,0,0,0,False,True,False,54185.6,9.0,11664
302.3,311.2,1386.0,50.3,110,0,0,0,0,0,0,False,True,False,69715.8,8.899999999999977,12100
302.2,311.3,1577.0,29.8,112,0,0,0,0,0,0,False,False,True,46994.6,9.100000000000023,12544
302.3,311.3,1444.0,43.1,115,0,0,0,0,0,0,False,False,True,62236.4,9.0,13225
302.2,311.3,1554.0,40.2,118,0,0,0,0,0,0,False,True,False,62470.8,9.100000000000023,13924
302.2,311.3,1602.0,32.8,120,0,0,0,0,0,0,False,True,False,52545.6,9.100000000000023,14400
302.2,311.2,1692.0,28.2,122,0,0,0,0,0,0,True,False,False,47714.4,9.0,14884
302.3,311.3,1682.0,34.4,127,0,0,0,0,0,0,False,True,False,57860.799999999996,9.0,16129
302.3,311.3,1614.0,34.1,129,0,0,0,0,0,0,False,True,False,55037.4,9.0,16641
302.3,311.3,1324.0,47.8,131,0,0,0,0,0,0,False,True,False,63287.2,9.0,17161
302.3,311.4,1434.0,40.3,133,0,0,0,0,0,0,False,True,False,57790.2,9.099999999999966,17689
302.3,311.3,1621.0,31.6,135,0,0,0,0,0,0,False,True,False,51223.600000000006,9.0,18225
302.3,311.3,1625.0,33.1,137,0,0,0,0,0,0,False,False,True,53787.5,9.0,18769
302.2,311.1,1394.0,53.7,140,0,0,0,0,0,0,False,True,False,74857.8,8.900000000000034,19600
302.1,311.0,1586.0,35.1,142,0,0,0,0,0,0,False,True,False,55668.600000000006,8.899999999999977,20164
302.0,311.0,1420.0,45.9,144,0,0,0,0,0,0,False,True,False,65178.0,9.0,20736
302.1,311.2,1422.0,50.3,146,0,0,0,0,0,0,False,True,False,71526.59999999999,9.099999999999966,21316
302.1,311.2,1598.0,37.9,148,0,0,0,0,0,0,True,False,False,60564.2,9.099999999999966,21904
302.1,311.2,1454.0,59.2,153,1,0,0,1,0,0,False,True,False,86076.8,9.099999999999966,23409
302.1,311.2,1519.0,39.3,155,0,0,0,0,0,0,False,True,False,59696.7,9.099999999999966,24025
302.0,311.1,1373.0,55.7,157,0,0,0,0,0,0,False,True,False,76476.1,9.100000000000023,24649
302.0,311.1,1406.0,48.8,159,0,0,0,0,0,0,False,False,True,68612.8,9.100000000000023,25281
302.1,311.2,1492.0,45.0,162,0,0,0,0,0,0,False,True,False,67140.0,9.099999999999966,26244
302.1,311.2,1369.0,50.8,164,0,0,0,0,0,0,False,True,False,69545.2,9.099999999999966,26896
302.2,311.2,1471.0,41.9,166,0,0,0,0,0,0,False,False,True,61634.9,9.0,27556
302.2,311.2,1630.0,36.0,169,0,0,0,0,0,0,False,True,False,58680.0,9.0,28561
302.1,311.1,1605.0,37.6,171,0,0,0,0,0,0,False,False,True,60348.0,9.0,29241
302.2,311.1,1447.0,52.1,174,0,0,0,0,0,0,False,True,False,75388.7,8.900000000000034,30276
302.2,311.2,1360.0,52.8,176,0,0,0,0,0,0,False,False,True,71808.0,9.0,30976
302.2,311.1,1728.0,34.0,179,0,0,0,0,0,0,False,False,True,58752.0,8.900000000000034,32041
302.1,311.0,1740.0,30.8,182,0,0,0,0,0,0,False,True,False,53592.0,8.899999999999977,33124
302.1,310.9,1477.0,41.4,184,0,0,0,0,0,0,False,True,False,61147.799999999996,8.799999999999955,33856
302.1,310.9,1658.0,30.3,186,0,0,0,0,0,0,False,True,False,50237.4,8.799999999999955,34596
302.0,310.8,1895.5,23.4,188,0,0,0,0,0,0,False,True,False,44354.7,8.800000000000011,35344
302.0,310.8,1783.0,23.1,190,0,0,0,0,0,0,False,False,True,41187.3,8.800000000000011,36100
302.0,310.9,1558.0,45.3,193,0,0,0,0,0,0,False,False,True,70577.4,8.899999999999977,37249
302.1,311.0,1351.0,49.5,196,0,0,0,0,0,0,False,True,False,66874.5,8.899999999999977,38416
302.1,310.9,1452.0,42.5,198,0,0,0,0,0,0,True,False,False,61710.0,8.799999999999955,39204
302.1,310.9,1666.0,30.7,203,0,0,0,0,0,0,False,True,False,51146.2,8.799999999999955,41209
302.1,311.0,1364.0,50.0,205,0,0,0,0,0,0,False,True,False,68200.0,8.899999999999977,42025
302.1,311.0,1351.0,60.3,207,1,0,0,0,1,0,False,False,True,81465.3,8.899999999999977,42849
302.1,311.0,1729.0,26.1,210,0,0,0,0,0,0,True,False,False,45126.9,8.899999999999977,44100
302.1,311.0,1574.0,34.1,215,0,0,0,0,0,0,False,False,True,53673.4,8.899999999999977,46225
302.0,311.0,1566.0,37.8,218,0,0,0,0,0,0,False,True,False,59194.799999999996,9.0,47524
302.0,310.9,1455.0,43.2,220,0,0,0,0,0,0,False,True,False,62856.00000000001,8.899999999999977,48400
302.0,310.9,1679.0,29.0,222,0,0,0,0,0,0,True,False,False,48691.0,8.899999999999977,49284
302.0,310.8,1895.5,17.3,227,0,0,0,0,0,0,False,True,False,32792.15,8.800000000000011,51529
302.0,310.8,1447.0,42.7,229,0,0,0,0,0,0,False,True,False,61786.9,8.800000000000011,52441
302.0,310.8,1383.0,50.3,231,1,0,0,0,1,0,False,True,False,69564.9,8.800000000000011,53361
302.1,310.8,1772.0,27.1,233,0,0,0,0,0,0,False,True,False,48021.200000000004,8.699999999999989,54289
302.0,310.8,1615.0,29.0,235,1,1,0,0,0,0,False,True,False,46835.0,8.800000000000011,55225
302.0,310.8,1454.0,36.6,0,0,0,0,0,0,0,False,True,False,53216.4,8.800000000000011,0
302.0,310.8,1445.0,49.1,2,0,0,0,0,0,0,False,True,False,70949.5,8.800000000000011,4
302.0,310.8,1609.0,35.2,4,0,0,0,0,0,0,False,False,True,56636.8,8.800000000000011,16
302.0,310.9,1546.0,34.4,7,0,0,0,0,0,0,False,True,False,53182.399999999994,8.899999999999977,49
301.9,310.8,1567.0,39.3,9,0,0,0,0,0,0,False,True,False,61583.1,8.900000000000034,81
302.0,310.8,1767.0,27.4,11,0,0,0,0,0,0,False,True,False,48415.799999999996,8.800000000000011,121
302.0,310.9,1539.0,34.2,13,0,0,0,0,0,0,False,True,False,52633.8,8.899999999999977,169
302.0,310.9,1564.0,39.0,15,0,0,0,0,0,0,False,True,False,60996.0,8.899999999999977,225
302.0,310.8,1445.0,46.3,17,0,0,0,0,0,0,False,False,True,66903.5,8.800000000000011,289
301.9,310.9,1419.0,47.7,20,1,0,0,0,0,0,False,False,True,67686.3,9.0,400
301.8,310.9,1881.0,20.9,23,0,0,0,0,0,0,False,False,True,39312.899999999994,9.099999999999966,529
301.9,310.9,1421.0,46.2,26,0,0,0,0,0,0,False,False,True,65650.2,9.0,676
301.9,311.0,1455.0,46.0,29,0,0,0,0,0,0,False,True,False,66930.0,9.100000000000023,841
301.9,311.0,1895.5,12.800000000000011,31,1,0,0,1,0,0,False,True,False,24262.400000000023,9.100000000000023,961
301.8,310.8,1505.0,41.2,33,0,0,0,0,0,0,False,True,False,62006.00000000001,9.0,1089
301.8,310.8,1456.0,46.6,35,0,0,0,0,0,0,False,True,False,67849.6,9.0,1225
301.8,310.8,1383.0,46.4,37,0,0,0,0,0,0,False,True,False,64171.2,9.0,1369
301.9,310.8,1563.0,39.2,39,0,0,0,0,0,0,False,False,True,61269.600000000006,8.900000000000034,1521
301.9,310.9,1895.5,16.1,42,0,0,0,0,0,0,False,False,True,30517.550000000003,9.0,1764
301.9,310.9,1456.0,43.6,45,0,0,0,0,0,0,False,False,True,63481.6,9.0,2025
302.0,311.0,1865.0,22.7,48,0,0,0,0,0,0,False,True,False,42335.5,9.0,2304
301.9,310.9,1597.0,36.9,50,0,0,0,0,0,0,False,True,False,58929.299999999996,9.0,2500
302.0,310.9,1495.0,38.6,52,0,0,0,0,0,0,False,True,False,57707.0,8.899999999999977,2704
302.0,310.9,1456.0,47.2,54,0,0,0,0,0,0,False,False,True,68723.2,8.899999999999977,2916
301.9,310.8,1465.0,44.3,57,0,0,0,0,0,0,False,True,False,64899.49999999999,8.900000000000034,3249
302.0,310.9,1352.0,55.5,59,0,0,0,0,0,0,False,False,True,75036.0,8.899999999999977,3481
301.9,310.8,1895.5,21.7,62,0,0,0,0,0,0,False,True,False,41132.35,8.900000000000034,3844
302.0,310.9,1446.0,44.0,64,0,0,0,0,0,0,False,True,False,63624.0,8.899999999999977,4096
302.0,310.8,1895.5,19.7,66,0,0,0,0,0,0,False,True,False,37341.35,8.800000000000011,4356
301.9,310.7,1480.0,47.1,68,0,0,0,0,0,0,False,True,False,69708.0,8.800000000000011,4624
301.9,310.7,1511.0,37.6,70,0,0,0,0,0,0,False,False,True,56813.6,8.800000000000011,4900
301.9,310.7,1472.0,47.0,73,0,0,0,0,0,0,False,False,True,69184.0,8.800000000000011,5329
301.9,310.7,1429.0,51.0,76,0,0,0,0,0,0,False,True,False,72879.0,8.800000000000011,5776
301.9,310.7,1405.0,48.8,78,0,0,0,0,0,0,False,True,False,68564.0,8.800000000000011,6084
301.9,310.7,1405.0,47.9,80,0,0,0,0,0,0,False,False,True,67299.5,8.800000000000011,6400
302.0,310.7,1348.0,58.1,83,0,0,0,0,0,0,False,True,False,78318.8,8.699999999999989,6889
301.9,310.6,1331.0,67.19999999999999,85,1,0,0,1,0,0,False,True,False,89443.19999999998,8.700000000000045,7225
301.9,310.6,1610.0,33.4,87,0,0,0,0,0,0,False,True,False,53774.0,8.700000000000045,7569
301.9,310.6,1412.0,46.5,89,0,0,0,0,0,0,False,False,True,65658.0,8.700000000000045,7921
302.0,310.7,1453.0,42.7,92,0,0,0,0,0,0,False,True,False,62043.100000000006,8.699999999999989,8464
302.0,310.6,1583.0,38.9,94,0,0,0,0,0,0,False,True,False,61578.7,8.600000000000023,8836
302.0,310.6,1539.0,37.4,96,0,0,0,0,0,0,False,False,True,57558.6,8.600000000000023,9216
302.0,310.5,1635.0,39.8,99,0,0,0,0,0,0,False,True,False,65072.99999999999,8.5,9801
302.1,310.7,1294.0,62.4,101,1,0,1,0,0,0,True,False,False,80745.59999999999,8.599999999999966,10201
302.0,310.5,1895.5,22.0,106,0,0,0,0,0,0,False,True,False,41701.0,8.5,11236
302.0,310.4,1357.0,58.0,108,1,0,1,0,0,0,False,True,False,78706.0,8.399999999999977,11664
302.0,310.4,1336.0,58.2,110,1,0,1,0,0,0,False,True,False,77755.2,8.399999999999977,12100
302.0,310.4,1568.0,39.2,112,0,0,0,0,0,0,False,True,False,61465.600000000006,8.399999999999977,12544
302.0,310.4,1567.0,36.4,114,0,0,0,0,0,0,False,False,True,57038.799999999996,8.399999999999977,12996
302.0,310.4,1611.0,35.6,117,0,0,0,0,0,0,False,True,False,57351.600000000006,8.399999999999977,13689
302.0,310.5,1841.0,23.6,119,0,0,0,0,0,0,True,False,False,43447.600000000006,8.5,14161
302.0,310.5,1567.0,36.1,124,0,0,0,0,0,0,False,True,False,56568.700000000004,8.5,15376
301.9,310.4,1376.0,54.9,126,1,0,1,0,0,0,False,True,False,75542.4,8.5,15876
301.9,310.5,1477.0,42.4,128,0,0,0,0,0,0,False,True,False,62624.799999999996,8.600000000000023,16384
301.9,310.5,1590.0,40.3,130,0,0,0,0,0,0,False,False,True,64076.99999999999,8.600000000000023,16900
302.0,310.5,1895.5,15.8,133,0,0,0,0,0,0,False,True,False,29948.9,8.5,17689
302.0,310.4,1595.0,32.9,135,0,0,0,0,0,0,False,False,True,52475.5,8.399999999999977,18225
302.0,310.5,1812.0,24.4,138,0,0,0,0,0,0,True,False,False,44212.799999999996,8.5,19044
302.0,310.5,1573.0,32.1,143,0,0,0,0,0,0,False,False,True,50493.3,8.5,20449
302.0,310.5,1651.0,30.9,146,0,0,0,0,0,0,False,True,False,51015.899999999994,8.5,21316
302.0,310.5,1459.0,43.2,148,0,0,0,0,0,0,True,False,False,63028.8,8.5,21904
301.9,310.4,1370.0,51.7,153,1,0,1,0,0,0,False,True,False,70829.0,8.5,23409
301.9,310.4,1518.0,34.1,155,0,0,0,0,0,0,False,True,False,51763.8,8.5,24025
302.0,310.3,1648.0,29.6,157,0,0,0,0,0,0,False,True,False,48780.8,8.300000000000011,24649
302.0,310.4,1464.0,47.2,159,0,0,0,0,0,0,False,True,False,69100.8,8.399999999999977,25281
302.0,310.4,1895.0,23.2,161,0,0,0,0,0,0,False,True,False,43964.0,8.399999999999977,25921
301.9,310.4,1884.0,23.4,163,0,0,0,0,0,0,False,True,False,44085.6,8.5,26569
302.0,310.4,1450.0,46.6,165,0,0,0,0,0,0,False,True,False,67570.0,8.399999999999977,27225
302.0,310.4,1448.0,43.4,167,0,0,0,0,0,0,False,True,False,62843.2,8.399999999999977,27889
302.1,310.5,1389.0,49.6,169,0,0,0,0,0,0,False,True,False,68894.40000000001,8.399999999999977,28561
302.0,310.6,1583.0,35.2,171,0,0,0,0,0,0,False,True,False,55721.600000000006,8.600000000000023,29241
301.9,310.5,1425.0,51.1,173,0,0,0,0,0,0,False,True,False,72817.5,8.600000000000023,29929
302.0,310.5,1809.0,27.1,175,0,0,0,0,0,0,False,True,False,49023.9,8.5,30625
301.9,310.5,1892.0,21.8,177,0,0,0,0,0,0,False,True,False,41245.6,8.600000000000023,31329
301.9,310.6,1475.0,47.8,179,0,0,0,0,0,0,False,False,True,70505.0,8.700000000000045,32041
302.0,310.6,1361.0,46.7,182,0,0,0,0,0,0,False,True,False,63558.700000000004,8.600000000000023,33124
302.0,310.6,1563.0,41.0,184,0,0,0,0,0,0,False,False,True,64083.0,8.600000000000023,33856
301.9,310.5,1472.0,39.7,187,0,0,0,0,0,0,True,False,False,58438.4,8.600000000000023,34969
302.0,310.6,1325.0,55.3,192,0,0,0,0,0,0,False,True,False,73272.5,8.600000000000023,36864
302.0,310.6,1358.0,53.1,194,0,0,0,0,0,0,False,True,False,72109.8,8.600000000000023,37636
302.0,310.6,1346.0,54.7,196,0,0,0,0,0,0,True,False,False,73626.2,8.600000000000023,38416
302.0,310.5,1381.0,58.4,201,0,0,0,0,0,0,False,False,True,80650.4,8.5,40401
301.9,310.5,1340.0,55.7,204,1,0,0,0,1,0,False,True,False,74638.0,8.600000000000023,41616
302.0,310.6,1366.0,47.7,206,0,0,0,0,0,0,False,True,False,65158.200000000004,8.600000000000023,42436
302.1,310.7,1325.0,45.1,208,1,0,1,0,0,0,False,True,False,59757.5,8.599999999999966,43264
302.1,310.7,1376.0,46.3,210,1,0,1,0,0,0,False,False,True,63708.799999999996,8.599999999999966,44100
302.1,310.7,1364.0,47.8,213,1,0,1,0,0,0,False,False,True,65199.2,8.599999999999966,45369
302.2,310.6,1462.0,43.6,0,0,0,0,0,0,0,False,True,False,63743.200000000004,8.400000000000034,0
302.1,310.6,1517.0,38.9,2,0,0,0,0,0,0,False,False,True,59011.299999999996,8.5,4
302.1,310.6,1385.0,53.6,5,0,0,0,0,0,0,False,True,False,74236.0,8.5,25
302.1,310.6,1439.0,40.0,7,0,0,0,0,0,0,False,True,False,57560.0,8.5,49
302.0,310.6,1623.0,34.3,9,0,0,0,0,0,0,False,False,True,55668.899999999994,8.600000000000023,81
302.0,310.6,1438.0,43.2,12,0,0,0,0,0,0,True,False,False,62121.600000000006,8.600000000000023,144
301.9,310.4,1708.0,24.8,17,0,0,0,0,0,0,False,True,False,42358.4,8.5,289
301.8,310.3,1666.0,32.7,19,0,0,0,0,0,0,False,False,True,54478.200000000004,8.5,361
301.9,310.4,1286.0,62.8,22,1,0,1,0,0,0,False,True,False,80760.8,8.5,484
301.9,310.3,1485.0,46.3,24,0,0,0,0,0,0,False,True,False,68755.5,8.400000000000034,576
301.8,310.3,1409.0,52.5,26,0,0,0,0,0,0,False,False,True,73972.5,8.5,676
301.8,310.3,1765.0,27.3,29,0,0,0,0,0,0,False,True,False,48184.5,8.5,841
301.8,310.3,1688.0,28.8,31,0,0,0,0,0,0,False,True,False,48614.4,8.5,961
301.7,310.3,1787.0,26.7,33,0,0,0,0,0,0,False,False,True,47712.9,8.600000000000023,1089
301.7,310.1,1487.0,48.0,36,0,0,0,0,0,0,False,True,False,71376.0,8.400000000000034,1296
301.7,310.1,1384.0,50.5,38,0,0,0,0,0,0,False,True,False,69892.0,8.400000000000034,1444
301.7,310.2,1311.0,57.4,40,1,0,1,0,0,0,False,True,False,75251.4,8.5,1600
301.7,310.2,1620.0,30.8,42,0,0,0,0,0,0,True,False,False,49896.0,8.5,1764
301.7,310.2,1331.0,61.2,47,1,0,1,0,0,0,False,True,False,81457.2,8.5,2209
301.7,310.1,1462.0,38.3,49,0,0,0,0,0,0,True,False,False,55994.6,8.400000000000034,2401
301.7,310.1,1424.0,50.2,54,0,0,0,0,0,0,False,True,False,71484.8,8.400000000000034,2916
301.7,310.1,1500.0,39.6,56,0,0,0,0,0,0,False,True,False,59400.0,8.400000000000034,3136
301.8,310.1,1738.0,28.0,58,0,0,0,0,0,0,False,True,False,48664.0,8.300000000000011,3364
301.8,310.3,1465.0,46.5,60,0,0,0,0,0,0,False,False,True,68122.5,8.5,3600
301.8,310.3,1482.0,41.4,63,0,0,0,0,0,0,False,True,False,61354.799999999996,8.5,3969
301.9,310.3,1398.0,44.0,65,0,0,0,0,0,0,False,True,False,61512.0,8.400000000000034,4225
301.9,310.3,1895.5,21.3,67,0,0,0,0,0,0,False,True,False,40374.15,8.400000000000034,4489
301.9,310.4,1603.0,37.6,69,0,0,0,0,0,0,False,True,False,60272.8,8.5,4761
301.9,310.4,1610.0,34.8,71,0,0,0,0,0,0,False,True,False,56027.99999999999,8.5,5041
301.9,310.4,1373.0,48.0,73,1,0,1,0,0,0,False,False,True,65904.0,8.5,5329
302.0,310.5,1425.0,44.7,76,0,0,0,0,0,0,False,False,True,63697.50000000001,8.5,5776
302.0,310.4,1212.0,55.6,79,1,0,1,0,0,0,False,False,True,67387.2,8.399999999999977,6241
302.0,310.4,1828.0,26.3,82,0,0,0,0,0,0,False,False,True,48076.4,8.399999999999977,6724
302.0,310.5,1370.0,44.4,85,1,0,1,0,0,0,False,True,False,60828.0,8.5,7225
302.0,310.5,1823.0,25.1,87,0,0,0,0,0,0,False,False,True,45757.3,8.5,7569
302.0,310.5,1263.0,60.6,90,1,0,1,0,0,0,False,True,False,76537.8,8.5,8100
301.9,310.4,1889.0,21.5,92,0,0,0,0,0,0,False,True,False,40613.5,8.5,8464
302.0,310.5,1639.0,32.9,94,0,0,0,0,0,0,False,False,True,53923.1,8.5,8836
302.0,310.4,1608.0,33.1,97,0,0,0,0,0,0,False,False,True,53224.8,8.399999999999977,9409
301.9,310.3,1653.0,32.4,100,0,0,0,0,0,0,True,False,False,53557.2,8.400000000000034,10000
302.0,310.4,1591.0,29.8,105,0,0,0,0,0,0,False,True,False,47411.8,8.399999999999977,11025
302.1,310.5,1696.0,30.9,107,0,0,0,0,0,0,False,True,False,52406.399999999994,8.399999999999977,11449
302.2,310.6,1346.0,47.5,109,1,0,1,0,0,0,False,True,False,63935.0,8.400000000000034,11881
302.2,310.5,1507.0,40.4,111,0,0,0,0,0,0,False,False,True,60882.799999999996,8.300000000000011,12321
302.3,310.6,1525.0,48.7,114,0,0,0,0,0,0,True,False,False,74267.5,8.300000000000011,12996
302.3,310.7,1559.0,33.9,119,0,0,0,0,0,0,False,False,True,52850.1,8.399999999999977,14161
302.2,310.6,1632.0,30.5,122,0,0,0,0,0,0,False,True,False,49776.0,8.400000000000034,14884
302.1,310.5,1559.0,36.0,124,0,0,0,0,0,0,False,True,False,56124.0,8.399999999999977,15376
302.2,310.6,1355.0,51.5,126,1,0,1,0,0,0,False,False,True,69782.5,8.400000000000034,15876
302.2,310.5,1832.0,23.7,129,0,0,0,0,0,0,False,False,True,43418.4,8.300000000000011,16641
302.2,310.6,1386.0,50.0,132,0,0,0,0,0,0,False,True,False,69300.0,8.400000000000034,17424
302.2,310.6,1346.0,49.2,134,1,0,1,0,0,0,False,False,True,66223.2,8.400000000000034,17956
302.3,310.7,1499.0,37.8,137,0,0,0,0,0,0,False,True,False,56662.2,8.399999999999977,18769
302.3,310.7,1612.0,33.4,139,0,0,0,0,0,0,False,True,False,53840.799999999996,8.399999999999977,19321
302.3,310.7,1544.0,39.7,141,0,0,0,0,0,0,False,False,True,61296.8,8.399999999999977,19881
302.5,310.9,1477.0,39.2,144,0,0,0,0,0,0,False,True,False,57898.4,8.399999999999977,20736
302.5,310.9,1624.0,34.4,146,0,0,0,0,0,0,False,True,False,55865.6,8.399999999999977,21316
302.4,310.9,1349.0,46.1,148,1,0,1,0,0,0,False,True,False,62188.9,8.5,21904
302.4,310.8,1686.0,28.8,150,0,0,0,0,0,0,False,True,False,48556.8,8.400000000000034,22500
302.4,310.7,1521.0,40.4,152,0,0,0,0,0,0,False,False,True,61448.4,8.300000000000011,23104
302.4,310.7,1362.0,54.8,155,1,0,1,0,0,0,False,True,False,74637.59999999999,8.300000000000011,24025
302.3,310.7,1402.0,50.9,157,0,0,0,0,0,0,False,True,False,71361.8,8.399999999999977,24649
302.2,310.6,1334.0,53.2,159,1,0,1,0,0,0,False,True,False,70968.8,8.400000000000034,25281
302.2,310.6,1348.0,48.4,161,1,0,1,0,0,0,False,True,False,65243.2,8.400000000000034,25921
302.2,310.6,1570.0,34.6,163,0,0,0,0,0,0,False,False,True,54322.0,8.400000000000034,26569
302.2,310.7,1601.0,33.0,166,0,0,0,0,0,0,False,False,True,52833.0,8.5,27556
302.3,310.8,1611.0,31.8,169,0,0,0,0,0,0,False,False,True,51229.8,8.5,28561
302.4,310.9,1560.0,31.8,172,0,0,0,0,0,0,False,True,False,49608.0,8.5,29584
302.4,310.9,1444.0,40.7,174,0,0,0,0,0,0,True,False,False,58770.8,8.5,30276
302.4,311.0,1317.0,59.4,179,0,0,0,0,0,0,False,True,False,78229.8,8.600000000000023,32041
302.5,311.0,1463.0,43.1,181,0,0,0,0,0,0,False,False,True,63055.3,8.5,32761
302.4,311.1,1634.0,34.2,184,0,0,0,0,0,0,False,True,False,55882.8,8.700000000000045,33856
302.4,311.0,1423.0,46.2,186,0,0,0,0,0,0,False,True,False,65742.6,8.600000000000023,34596
302.5,311.0,1548.0,38.4,188,0,0,0,0,0,0,False,True,False,59443.2,8.5,35344
302.5,311.0,1563.0,35.6,190,0,0,0,0,0,0,False,False,True,55642.8,8.5,36100
302.4,311.0,1573.0,36.5,193,0,0,0,0,0,0,False,True,False,57414.5,8.600000000000023,37249
302.4,311.1,1432.0,44.5,195,0,0,0,0,0,0,False,False,True,63724.0,8.700000000000045,38025
302.5,311.1,1638.0,32.0,198,0,0,0,0,0,0,False,False,True,52416.0,8.600000000000023,39204
302.5,311.1,1571.0,34.2,201,0,0,0,0,0,0,False,True,False,53728.200000000004,8.600000000000023,40401
302.4,311.0,1895.5,15.4,203,0,0,0,0,0,0,False,True,False,29190.7,8.600000000000023,41209
302.4,311.0,1555.0,40.6,205,0,0,0,0,0,0,False,True,False,63133.0,8.600000000000023,42025
302.3,310.9,1558.0,31.9,207,0,0,0,0,0,0,False,False,True,49700.2,8.599999999999966,42849
302.3,310.9,1523.0,43.2,210,0,0,0,0,0,0,False,False,True,65793.6,8.599999999999966,44100
302.3,310.8,1723.0,26.3,213,0,0,0,0,0,0,False,True,False,45314.9,8.5,45369
302.3,310.8,1721.0,28.4,215,0,0,0,0,0,0,False,False,True,48876.399999999994,8.5,46225
302.3,310.9,1710.0,30.4,218,1,1,0,0,0,0,False,False,True,51984.0,8.599999999999966,47524
302.3,310.9,1627.0,32.3,0,0,0,0,0,0,0,False,False,True,52552.1,8.599999999999966,0
302.2,310.8,1422.0,47.0,3,0,0,0,0,0,0,False,False,True,66834.0,8.600000000000023,9
302.1,310.8,1565.0,35.3,6,0,0,0,0,0,0,False,True,False,55244.49999999999,8.699999999999989,36
302.1,310.7,1314.0,52.8,8,1,0,1,0,0,0,False,True,False,69379.2,8.599999999999966,64
302.0,310.6,1392.0,60.5,10,0,0,0,0,0,0,False,False,True,84216.0,8.600000000000023,100
302.1,310.7,1465.0,40.7,13,0,0,0,0,0,0,False,True,False,59625.50000000001,8.599999999999966,169
301.9,310.6,1573.0,36.6,15,0,0,0,0,0,0,False,True,False,57571.8,8.700000000000045,225
302.0,310.7,1895.5,17.8,17,0,0,0,0,0,0,False,False,True,33739.9,8.699999999999989,289
301.9,310.7,1370.0,50.3,20,0,0,0,0,0,0,False,True,False,68911.0,8.800000000000011,400
301.9,310.6,1462.0,38.8,22,0,0,0,0,0,0,False,True,False,56725.6,8.700000000000045,484
302.0,310.6,1479.0,40.5,24,0,0,0,0,0,0,False,False,True,59899.5,8.600000000000023,576
301.9,310.7,1717.0,26.8,27,0,0,0,0,0,0,False,True,False,46015.6,8.800000000000011,729
301.9,310.6,1260.0,65.9,29,0,0,0,0,0,0,False,False,True,83034.0,8.700000000000045,841
301.9,310.6,1467.0,39.3,32,0,0,0,0,0,0,False,True,False,57653.1,8.700000000000045,1024
302.0,310.6,1535.0,38.6,34,0,0,0,0,0,0,False,False,True,59251.0,8.600000000000023,1156
302.0,310.7,1657.0,31.9,37,0,0,0,0,0,0,False,True,False,52858.299999999996,8.699999999999989,1369
302.0,310.7,1698.0,28.1,39,0,0,0,0,0,0,False,True,False,47713.8,8.699999999999989,1521
302.1,310.7,1359.0,49.3,41,1,0,1,0,0,0,False,True,False,66998.7,8.599999999999966,1681
302.1,310.8,1596.0,37.1,43,0,0,0,0,0,0,False,True,False,59211.600000000006,8.699999999999989,1849
302.2,310.8,1383.0,46.9,45,0,0,0,0,0,0,False,True,False,64862.7,8.600000000000023,2025
302.2,310.8,1895.5,16.6,47,0,0,0,0,0,0,False,True,False,31465.300000000003,8.600000000000023,2209
302.2,310.8,1408.0,46.8,49,0,0,0,0,0,0,False,False,True,65894.4,8.600000000000023,2401
302.2,310.8,1673.0,32.9,52,0,0,0,0,0,0,False,True,False,55041.7,8.600000000000023,2704
302.2,310.8,1340.0,47.8,54,0,0,0,0,0,0,False,True,False,64051.99999999999,8.600000000000023,2916
302.2,310.9,1452.0,42.3,56,0,0,0,0,0,0,False,True,False,61419.6,8.699999999999989,3136
302.2,310.9,1302.0,53.4,58,0,0,0,0,0,0,False,False,True,69526.8,8.699999999999989,3364
302.2,310.9,1522.0,35.9,61,0,0,0,0,0,0,True,False,False,54639.799999999996,8.699999999999989,3721
302.2,310.8,1438.0,41.4,66,0,0,0,0,0,0,False,True,False,59533.2,8.600000000000023,4356
